bba_id,date,bba_balance,bba_balance_fill,year,month,day,day_of_week,week_of_year,quarter,datekey
002a89a6-f65c-4eef-974c-725797b68c88,2024-02-02,,,2024,2,2,4,5,1,20240202
002a89a6-f65c-4eef-974c-725797b68c88,2024-02-03,,,2024,2,3,5,5,1,20240203
002a89a6-f65c-4eef-974c-725797b68c88,2024-02-04,,,2024,2,4,6,5,1,20240204
002a89a6-f65c-4eef-974c-725797b68c88,2024-02-05,,,2024,2,5,0,6,1,20240205
002a89a6-f65c-4eef-974c-725797b68c88,2024-02-06,,,2024,2,6,1,6,1,20240206
002a89a6-f65c-4eef-974c-725797b68c88,2024-02-07,,,2024,2,7,2,6,1,20240207
002a89a6-f65c-4eef-974c-725797b68c88,2024-02-08,,,2024,2,8,3,6,1,20240208
002a89a6-f65c-4eef-974c-725797b68c88,2024-02-09,,,2024,2,9,4,6,1,20240209
002a89a6-f65c-4eef-974c-725797b68c88,2024-02-10,,,2024,2,10,5,6,1,20240210
002a89a6-f65c-4eef-974c-725797b68c88,2024-02-11,,,2024,2,11,6,6,1,20240211
002a89a6-f65c-4eef-974c-725797b68c88,2024-02-12,,,2024,2,12,0,7,1,20240212
002a89a6-f65c-4eef-974c-725797b68c88,2024-02-13,,,2024,2,13,1,7,1,20240213
002a89a6-f65c-4eef-974c-725797b68c88,2024-02-14,,,2024,2,14,2,7,1,20240214
002a89a6-f65c-4eef-974c-725797b68c88,2024-02-15,,,2024,2,15,3,7,1,20240215
002a89a6-f65c-4eef-974c-725797b68c88,2024-02-16,,,2024,2,16,4,7,1,20240216
002a89a6-f65c-4eef-974c-725797b68c88,2024-02-17,,,2024,2,17,5,7,1,20240217
002a89a6-f65c-4eef-974c-725797b68c88,2024-02-18,,,2024,2,18,6,7,1,20240218
002a89a6-f65c-4eef-974c-725797b68c88,2024-02-19,,,2024,2,19,0,8,1,20240219
002a89a6-f65c-4eef-974c-725797b68c88,2024-02-20,,,2024,2,20,1,8,1,20240220
002a89a6-f65c-4eef-974c-725797b68c88,2024-02-21,,,2024,2,21,2,8,1,20240221
002a89a6-f65c-4eef-974c-725797b68c88,2024-02-22,,,2024,2,22,3,8,1,20240222
002a89a6-f65c-4eef-974c-725797b68c88,2024-02-23,,,2024,2,23,4,8,1,20240223
002a89a6-f65c-4eef-974c-725797b68c88,2024-02-24,,,2024,2,24,5,8,1,20240224
002a89a6-f65c-4eef-974c-725797b68c88,2024-02-25,,,2024,2,25,6,8,1,20240225
002a89a6-f65c-4eef-974c-725797b68c88,2024-02-26,,,2024,2,26,0,9,1,20240226
002a89a6-f65c-4eef-974c-725797b68c88,2024-02-27,,,2024,2,27,1,9,1,20240227
002a89a6-f65c-4eef-974c-725797b68c88,2024-02-28,,,2024,2,28,2,9,1,20240228
002a89a6-f65c-4eef-974c-725797b68c88,2024-02-29,,,2024,2,29,3,9,1,20240229
002a89a6-f65c-4eef-974c-725797b68c88,2024-03-01,,,2024,3,1,4,9,1,20240301
002a89a6-f65c-4eef-974c-725797b68c88,2024-03-02,,,2024,3,2,5,9,1,20240302
002a89a6-f65c-4eef-974c-725797b68c88,2024-03-03,,,2024,3,3,6,9,1,20240303
002a89a6-f65c-4eef-974c-725797b68c88,2024-03-04,,,2024,3,4,0,10,1,20240304
002a89a6-f65c-4eef-974c-725797b68c88,2024-03-05,,,2024,3,5,1,10,1,20240305
002a89a6-f65c-4eef-974c-725797b68c88,2024-03-06,,,2024,3,6,2,10,1,20240306
002a89a6-f65c-4eef-974c-725797b68c88,2024-03-07,,,2024,3,7,3,10,1,20240307
002a89a6-f65c-4eef-974c-725797b68c88,2024-03-08,,,2024,3,8,4,10,1,20240308
002a89a6-f65c-4eef-974c-725797b68c88,2024-03-09,,,2024,3,9,5,10,1,20240309
002a89a6-f65c-4eef-974c-725797b68c88,2024-03-10,,,2024,3,10,6,10,1,20240310
002a89a6-f65c-4eef-974c-725797b68c88,2024-03-11,,,2024,3,11,0,11,1,20240311
002a89a6-f65c-4eef-974c-725797b68c88,2024-03-12,,,2024,3,12,1,11,1,20240312
002a89a6-f65c-4eef-974c-725797b68c88,2024-03-13,,,2024,3,13,2,11,1,20240313
002a89a6-f65c-4eef-974c-725797b68c88,2024-03-14,,,2024,3,14,3,11,1,20240314
002a89a6-f65c-4eef-974c-725797b68c88,2024-03-15,,,2024,3,15,4,11,1,20240315
002a89a6-f65c-4eef-974c-725797b68c88,2024-03-16,,,2024,3,16,5,11,1,20240316
002a89a6-f65c-4eef-974c-725797b68c88,2024-03-17,,,2024,3,17,6,11,1,20240317
002a89a6-f65c-4eef-974c-725797b68c88,2024-03-18,,,2024,3,18,0,12,1,20240318
002a89a6-f65c-4eef-974c-725797b68c88,2024-03-19,,,2024,3,19,1,12,1,20240319
002a89a6-f65c-4eef-974c-725797b68c88,2024-03-20,,,2024,3,20,2,12,1,20240320
002a89a6-f65c-4eef-974c-725797b68c88,2024-03-21,,,2024,3,21,3,12,1,20240321
002a89a6-f65c-4eef-974c-725797b68c88,2024-03-22,,,2024,3,22,4,12,1,20240322
002a89a6-f65c-4eef-974c-725797b68c88,2024-03-23,,,2024,3,23,5,12,1,20240323
002a89a6-f65c-4eef-974c-725797b68c88,2024-03-24,,,2024,3,24,6,12,1,20240324
002a89a6-f65c-4eef-974c-725797b68c88,2024-03-25,,,2024,3,25,0,13,1,20240325
002a89a6-f65c-4eef-974c-725797b68c88,2024-03-26,,,2024,3,26,1,13,1,20240326
002a89a6-f65c-4eef-974c-725797b68c88,2024-03-27,,,2024,3,27,2,13,1,20240327
002a89a6-f65c-4eef-974c-725797b68c88,2024-03-28,,,2024,3,28,3,13,1,20240328
002a89a6-f65c-4eef-974c-725797b68c88,2024-03-29,,,2024,3,29,4,13,1,20240329
002a89a6-f65c-4eef-974c-725797b68c88,2024-03-30,,,2024,3,30,5,13,1,20240330
002a89a6-f65c-4eef-974c-725797b68c88,2024-03-31,,,2024,3,31,6,13,1,20240331
002a89a6-f65c-4eef-974c-725797b68c88,2024-04-01,,,2024,4,1,0,14,2,20240401
002a89a6-f65c-4eef-974c-725797b68c88,2024-04-02,,,2024,4,2,1,14,2,20240402
002a89a6-f65c-4eef-974c-725797b68c88,2024-04-03,,,2024,4,3,2,14,2,20240403
002a89a6-f65c-4eef-974c-725797b68c88,2024-04-04,,,2024,4,4,3,14,2,20240404
002a89a6-f65c-4eef-974c-725797b68c88,2024-04-05,,,2024,4,5,4,14,2,20240405
002a89a6-f65c-4eef-974c-725797b68c88,2024-04-06,,,2024,4,6,5,14,2,20240406
002a89a6-f65c-4eef-974c-725797b68c88,2024-04-07,,,2024,4,7,6,14,2,20240407
002a89a6-f65c-4eef-974c-725797b68c88,2024-04-08,,,2024,4,8,0,15,2,20240408
002a89a6-f65c-4eef-974c-725797b68c88,2024-04-09,,,2024,4,9,1,15,2,20240409
002a89a6-f65c-4eef-974c-725797b68c88,2024-04-10,,,2024,4,10,2,15,2,20240410
002a89a6-f65c-4eef-974c-725797b68c88,2024-04-11,,,2024,4,11,3,15,2,20240411
002a89a6-f65c-4eef-974c-725797b68c88,2024-04-12,,,2024,4,12,4,15,2,20240412
002a89a6-f65c-4eef-974c-725797b68c88,2024-04-13,,,2024,4,13,5,15,2,20240413
002a89a6-f65c-4eef-974c-725797b68c88,2024-04-14,,,2024,4,14,6,15,2,20240414
002a89a6-f65c-4eef-974c-725797b68c88,2024-04-15,,,2024,4,15,0,16,2,20240415
002a89a6-f65c-4eef-974c-725797b68c88,2024-04-16,,,2024,4,16,1,16,2,20240416
002a89a6-f65c-4eef-974c-725797b68c88,2024-04-17,,,2024,4,17,2,16,2,20240417
002a89a6-f65c-4eef-974c-725797b68c88,2024-04-18,,,2024,4,18,3,16,2,20240418
002a89a6-f65c-4eef-974c-725797b68c88,2024-04-19,,,2024,4,19,4,16,2,20240419
002a89a6-f65c-4eef-974c-725797b68c88,2024-04-20,,,2024,4,20,5,16,2,20240420
002a89a6-f65c-4eef-974c-725797b68c88,2024-04-21,,,2024,4,21,6,16,2,20240421
002a89a6-f65c-4eef-974c-725797b68c88,2024-04-22,,,2024,4,22,0,17,2,20240422
002a89a6-f65c-4eef-974c-725797b68c88,2024-04-23,,,2024,4,23,1,17,2,20240423
002a89a6-f65c-4eef-974c-725797b68c88,2024-04-24,,,2024,4,24,2,17,2,20240424
002a89a6-f65c-4eef-974c-725797b68c88,2024-04-25,,,2024,4,25,3,17,2,20240425
002a89a6-f65c-4eef-974c-725797b68c88,2024-04-26,,,2024,4,26,4,17,2,20240426
002a89a6-f65c-4eef-974c-725797b68c88,2024-04-27,,,2024,4,27,5,17,2,20240427
002a89a6-f65c-4eef-974c-725797b68c88,2024-04-28,,,2024,4,28,6,17,2,20240428
002a89a6-f65c-4eef-974c-725797b68c88,2024-04-29,,,2024,4,29,0,18,2,20240429
002a89a6-f65c-4eef-974c-725797b68c88,2024-04-30,,,2024,4,30,1,18,2,20240430
002a89a6-f65c-4eef-974c-725797b68c88,2024-05-01,,,2024,5,1,2,18,2,20240501
002a89a6-f65c-4eef-974c-725797b68c88,2024-05-02,,,2024,5,2,3,18,2,20240502
002a89a6-f65c-4eef-974c-725797b68c88,2024-05-03,,,2024,5,3,4,18,2,20240503
002a89a6-f65c-4eef-974c-725797b68c88,2024-05-04,,,2024,5,4,5,18,2,20240504
002a89a6-f65c-4eef-974c-725797b68c88,2024-05-05,,,2024,5,5,6,18,2,20240505
002a89a6-f65c-4eef-974c-725797b68c88,2024-05-06,,,2024,5,6,0,19,2,20240506
002a89a6-f65c-4eef-974c-725797b68c88,2024-05-07,,,2024,5,7,1,19,2,20240507
002a89a6-f65c-4eef-974c-725797b68c88,2024-05-08,,,2024,5,8,2,19,2,20240508
002a89a6-f65c-4eef-974c-725797b68c88,2024-05-09,,,2024,5,9,3,19,2,20240509
002a89a6-f65c-4eef-974c-725797b68c88,2024-05-10,,,2024,5,10,4,19,2,20240510
002a89a6-f65c-4eef-974c-725797b68c88,2024-05-11,,,2024,5,11,5,19,2,20240511
002a89a6-f65c-4eef-974c-725797b68c88,2024-05-12,,,2024,5,12,6,19,2,20240512
002a89a6-f65c-4eef-974c-725797b68c88,2024-05-13,,,2024,5,13,0,20,2,20240513
002a89a6-f65c-4eef-974c-725797b68c88,2024-05-14,,,2024,5,14,1,20,2,20240514
002a89a6-f65c-4eef-974c-725797b68c88,2024-05-15,,,2024,5,15,2,20,2,20240515
002a89a6-f65c-4eef-974c-725797b68c88,2024-05-16,,,2024,5,16,3,20,2,20240516
002a89a6-f65c-4eef-974c-725797b68c88,2024-05-17,,,2024,5,17,4,20,2,20240517
002a89a6-f65c-4eef-974c-725797b68c88,2024-05-18,,,2024,5,18,5,20,2,20240518
002a89a6-f65c-4eef-974c-725797b68c88,2024-05-19,,,2024,5,19,6,20,2,20240519
002a89a6-f65c-4eef-974c-725797b68c88,2024-05-20,,,2024,5,20,0,21,2,20240520
002a89a6-f65c-4eef-974c-725797b68c88,2024-05-21,,,2024,5,21,1,21,2,20240521
002a89a6-f65c-4eef-974c-725797b68c88,2024-05-22,,,2024,5,22,2,21,2,20240522
002a89a6-f65c-4eef-974c-725797b68c88,2024-05-23,,,2024,5,23,3,21,2,20240523
002a89a6-f65c-4eef-974c-725797b68c88,2024-05-24,,,2024,5,24,4,21,2,20240524
002a89a6-f65c-4eef-974c-725797b68c88,2024-05-25,,,2024,5,25,5,21,2,20240525
002a89a6-f65c-4eef-974c-725797b68c88,2024-05-26,,,2024,5,26,6,21,2,20240526
002a89a6-f65c-4eef-974c-725797b68c88,2024-05-27,,,2024,5,27,0,22,2,20240527
002a89a6-f65c-4eef-974c-725797b68c88,2024-05-28,,,2024,5,28,1,22,2,20240528
002a89a6-f65c-4eef-974c-725797b68c88,2024-05-29,,,2024,5,29,2,22,2,20240529
002a89a6-f65c-4eef-974c-725797b68c88,2024-05-30,,,2024,5,30,3,22,2,20240530
002a89a6-f65c-4eef-974c-725797b68c88,2024-05-31,,,2024,5,31,4,22,2,20240531
002a89a6-f65c-4eef-974c-725797b68c88,2024-06-01,,,2024,6,1,5,22,2,20240601
002a89a6-f65c-4eef-974c-725797b68c88,2024-06-02,,,2024,6,2,6,22,2,20240602
002a89a6-f65c-4eef-974c-725797b68c88,2024-06-03,,,2024,6,3,0,23,2,20240603
002a89a6-f65c-4eef-974c-725797b68c88,2024-06-04,,,2024,6,4,1,23,2,20240604
002a89a6-f65c-4eef-974c-725797b68c88,2024-06-05,,,2024,6,5,2,23,2,20240605
002a89a6-f65c-4eef-974c-725797b68c88,2024-06-06,,,2024,6,6,3,23,2,20240606
002a89a6-f65c-4eef-974c-725797b68c88,2024-06-07,,,2024,6,7,4,23,2,20240607
002a89a6-f65c-4eef-974c-725797b68c88,2024-06-08,,,2024,6,8,5,23,2,20240608
002a89a6-f65c-4eef-974c-725797b68c88,2024-06-09,,,2024,6,9,6,23,2,20240609
002a89a6-f65c-4eef-974c-725797b68c88,2024-06-10,,,2024,6,10,0,24,2,20240610
002a89a6-f65c-4eef-974c-725797b68c88,2024-06-11,,,2024,6,11,1,24,2,20240611
002a89a6-f65c-4eef-974c-725797b68c88,2024-06-12,,,2024,6,12,2,24,2,20240612
002a89a6-f65c-4eef-974c-725797b68c88,2024-06-13,,,2024,6,13,3,24,2,20240613
002a89a6-f65c-4eef-974c-725797b68c88,2024-06-14,,,2024,6,14,4,24,2,20240614
002a89a6-f65c-4eef-974c-725797b68c88,2024-06-15,,,2024,6,15,5,24,2,20240615
002a89a6-f65c-4eef-974c-725797b68c88,2024-06-16,,,2024,6,16,6,24,2,20240616
002a89a6-f65c-4eef-974c-725797b68c88,2024-06-17,,,2024,6,17,0,25,2,20240617
002a89a6-f65c-4eef-974c-725797b68c88,2024-06-18,,,2024,6,18,1,25,2,20240618
002a89a6-f65c-4eef-974c-725797b68c88,2024-06-19,,,2024,6,19,2,25,2,20240619
002a89a6-f65c-4eef-974c-725797b68c88,2024-06-20,,,2024,6,20,3,25,2,20240620
002a89a6-f65c-4eef-974c-725797b68c88,2024-06-21,,,2024,6,21,4,25,2,20240621
002a89a6-f65c-4eef-974c-725797b68c88,2024-06-22,,,2024,6,22,5,25,2,20240622
002a89a6-f65c-4eef-974c-725797b68c88,2024-06-23,,,2024,6,23,6,25,2,20240623
002a89a6-f65c-4eef-974c-725797b68c88,2024-06-24,,,2024,6,24,0,26,2,20240624
002a89a6-f65c-4eef-974c-725797b68c88,2024-06-25,,,2024,6,25,1,26,2,20240625
002a89a6-f65c-4eef-974c-725797b68c88,2024-06-26,,,2024,6,26,2,26,2,20240626
002a89a6-f65c-4eef-974c-725797b68c88,2024-06-27,,,2024,6,27,3,26,2,20240627
002a89a6-f65c-4eef-974c-725797b68c88,2024-06-28,,,2024,6,28,4,26,2,20240628
002a89a6-f65c-4eef-974c-725797b68c88,2024-06-29,,,2024,6,29,5,26,2,20240629
002a89a6-f65c-4eef-974c-725797b68c88,2024-06-30,,,2024,6,30,6,26,2,20240630
002a89a6-f65c-4eef-974c-725797b68c88,2024-07-01,,,2024,7,1,0,27,3,20240701
002a89a6-f65c-4eef-974c-725797b68c88,2024-07-02,,,2024,7,2,1,27,3,20240702
002a89a6-f65c-4eef-974c-725797b68c88,2024-07-03,,,2024,7,3,2,27,3,20240703
002a89a6-f65c-4eef-974c-725797b68c88,2024-07-04,,,2024,7,4,3,27,3,20240704
002a89a6-f65c-4eef-974c-725797b68c88,2024-07-05,,,2024,7,5,4,27,3,20240705
002a89a6-f65c-4eef-974c-725797b68c88,2024-07-06,,,2024,7,6,5,27,3,20240706
002a89a6-f65c-4eef-974c-725797b68c88,2024-07-07,,,2024,7,7,6,27,3,20240707
002a89a6-f65c-4eef-974c-725797b68c88,2024-07-08,,,2024,7,8,0,28,3,20240708
002a89a6-f65c-4eef-974c-725797b68c88,2024-07-09,,,2024,7,9,1,28,3,20240709
002a89a6-f65c-4eef-974c-725797b68c88,2024-07-10,,,2024,7,10,2,28,3,20240710
002a89a6-f65c-4eef-974c-725797b68c88,2024-07-11,,,2024,7,11,3,28,3,20240711
002a89a6-f65c-4eef-974c-725797b68c88,2024-07-12,,,2024,7,12,4,28,3,20240712
002a89a6-f65c-4eef-974c-725797b68c88,2024-07-13,,,2024,7,13,5,28,3,20240713
002a89a6-f65c-4eef-974c-725797b68c88,2024-07-14,,,2024,7,14,6,28,3,20240714
002a89a6-f65c-4eef-974c-725797b68c88,2024-07-15,,,2024,7,15,0,29,3,20240715
002a89a6-f65c-4eef-974c-725797b68c88,2024-07-16,,,2024,7,16,1,29,3,20240716
002a89a6-f65c-4eef-974c-725797b68c88,2024-07-17,,,2024,7,17,2,29,3,20240717
002a89a6-f65c-4eef-974c-725797b68c88,2024-07-18,,,2024,7,18,3,29,3,20240718
002a89a6-f65c-4eef-974c-725797b68c88,2024-07-19,,,2024,7,19,4,29,3,20240719
002a89a6-f65c-4eef-974c-725797b68c88,2024-07-20,,,2024,7,20,5,29,3,20240720
002a89a6-f65c-4eef-974c-725797b68c88,2024-07-21,,,2024,7,21,6,29,3,20240721
002a89a6-f65c-4eef-974c-725797b68c88,2024-07-22,,,2024,7,22,0,30,3,20240722
002a89a6-f65c-4eef-974c-725797b68c88,2024-07-23,,,2024,7,23,1,30,3,20240723
002a89a6-f65c-4eef-974c-725797b68c88,2024-07-24,,,2024,7,24,2,30,3,20240724
002a89a6-f65c-4eef-974c-725797b68c88,2024-07-25,,,2024,7,25,3,30,3,20240725
002a89a6-f65c-4eef-974c-725797b68c88,2024-07-26,,,2024,7,26,4,30,3,20240726
002a89a6-f65c-4eef-974c-725797b68c88,2024-07-27,,,2024,7,27,5,30,3,20240727
002a89a6-f65c-4eef-974c-725797b68c88,2024-07-28,,,2024,7,28,6,30,3,20240728
002a89a6-f65c-4eef-974c-725797b68c88,2024-07-29,,,2024,7,29,0,31,3,20240729
002a89a6-f65c-4eef-974c-725797b68c88,2024-07-30,,,2024,7,30,1,31,3,20240730
002a89a6-f65c-4eef-974c-725797b68c88,2024-07-31,,,2024,7,31,2,31,3,20240731
002a89a6-f65c-4eef-974c-725797b68c88,2024-08-01,,,2024,8,1,3,31,3,20240801
002a89a6-f65c-4eef-974c-725797b68c88,2024-08-02,,,2024,8,2,4,31,3,20240802
002a89a6-f65c-4eef-974c-725797b68c88,2024-08-03,,,2024,8,3,5,31,3,20240803
002a89a6-f65c-4eef-974c-725797b68c88,2024-08-04,,,2024,8,4,6,31,3,20240804
002a89a6-f65c-4eef-974c-725797b68c88,2024-08-05,,,2024,8,5,0,32,3,20240805
002a89a6-f65c-4eef-974c-725797b68c88,2024-08-06,,,2024,8,6,1,32,3,20240806
002a89a6-f65c-4eef-974c-725797b68c88,2024-08-07,,,2024,8,7,2,32,3,20240807
002a89a6-f65c-4eef-974c-725797b68c88,2024-08-08,,,2024,8,8,3,32,3,20240808
002a89a6-f65c-4eef-974c-725797b68c88,2024-08-09,,,2024,8,9,4,32,3,20240809
002a89a6-f65c-4eef-974c-725797b68c88,2024-08-10,,,2024,8,10,5,32,3,20240810
002a89a6-f65c-4eef-974c-725797b68c88,2024-08-11,,,2024,8,11,6,32,3,20240811
002a89a6-f65c-4eef-974c-725797b68c88,2024-08-12,,,2024,8,12,0,33,3,20240812
002a89a6-f65c-4eef-974c-725797b68c88,2024-08-13,,,2024,8,13,1,33,3,20240813
002a89a6-f65c-4eef-974c-725797b68c88,2024-08-14,,,2024,8,14,2,33,3,20240814
002a89a6-f65c-4eef-974c-725797b68c88,2024-08-15,,,2024,8,15,3,33,3,20240815
002a89a6-f65c-4eef-974c-725797b68c88,2024-08-16,,,2024,8,16,4,33,3,20240816
002a89a6-f65c-4eef-974c-725797b68c88,2024-08-17,,,2024,8,17,5,33,3,20240817
002a89a6-f65c-4eef-974c-725797b68c88,2024-08-18,,,2024,8,18,6,33,3,20240818
002a89a6-f65c-4eef-974c-725797b68c88,2024-08-19,,,2024,8,19,0,34,3,20240819
002a89a6-f65c-4eef-974c-725797b68c88,2024-08-20,,,2024,8,20,1,34,3,20240820
002a89a6-f65c-4eef-974c-725797b68c88,2024-08-21,,,2024,8,21,2,34,3,20240821
002a89a6-f65c-4eef-974c-725797b68c88,2024-08-22,,,2024,8,22,3,34,3,20240822
002a89a6-f65c-4eef-974c-725797b68c88,2024-08-23,,,2024,8,23,4,34,3,20240823
002a89a6-f65c-4eef-974c-725797b68c88,2024-08-24,,,2024,8,24,5,34,3,20240824
002a89a6-f65c-4eef-974c-725797b68c88,2024-08-25,,,2024,8,25,6,34,3,20240825
002a89a6-f65c-4eef-974c-725797b68c88,2024-08-26,,,2024,8,26,0,35,3,20240826
002a89a6-f65c-4eef-974c-725797b68c88,2024-08-27,,,2024,8,27,1,35,3,20240827
002a89a6-f65c-4eef-974c-725797b68c88,2024-08-28,,,2024,8,28,2,35,3,20240828
002a89a6-f65c-4eef-974c-725797b68c88,2024-08-29,,,2024,8,29,3,35,3,20240829
002a89a6-f65c-4eef-974c-725797b68c88,2024-08-30,,,2024,8,30,4,35,3,20240830
002a89a6-f65c-4eef-974c-725797b68c88,2024-08-31,,,2024,8,31,5,35,3,20240831
002a89a6-f65c-4eef-974c-725797b68c88,2024-09-01,,,2024,9,1,6,35,3,20240901
002a89a6-f65c-4eef-974c-725797b68c88,2024-09-02,,,2024,9,2,0,36,3,20240902
002a89a6-f65c-4eef-974c-725797b68c88,2024-09-03,,,2024,9,3,1,36,3,20240903
002a89a6-f65c-4eef-974c-725797b68c88,2024-09-04,,,2024,9,4,2,36,3,20240904
002a89a6-f65c-4eef-974c-725797b68c88,2024-09-05,,,2024,9,5,3,36,3,20240905
002a89a6-f65c-4eef-974c-725797b68c88,2024-09-06,,,2024,9,6,4,36,3,20240906
002a89a6-f65c-4eef-974c-725797b68c88,2024-09-07,,,2024,9,7,5,36,3,20240907
002a89a6-f65c-4eef-974c-725797b68c88,2024-09-08,,,2024,9,8,6,36,3,20240908
002a89a6-f65c-4eef-974c-725797b68c88,2024-09-09,,,2024,9,9,0,37,3,20240909
002a89a6-f65c-4eef-974c-725797b68c88,2024-09-10,,,2024,9,10,1,37,3,20240910
002a89a6-f65c-4eef-974c-725797b68c88,2024-09-11,,,2024,9,11,2,37,3,20240911
002a89a6-f65c-4eef-974c-725797b68c88,2024-09-12,,,2024,9,12,3,37,3,20240912
002a89a6-f65c-4eef-974c-725797b68c88,2024-09-13,,,2024,9,13,4,37,3,20240913
002a89a6-f65c-4eef-974c-725797b68c88,2024-09-14,,,2024,9,14,5,37,3,20240914
002a89a6-f65c-4eef-974c-725797b68c88,2024-09-15,0.0,0.0,2024,9,15,6,37,3,20240915
002a89a6-f65c-4eef-974c-725797b68c88,2024-09-16,,0.0,2024,9,16,0,38,3,20240916
002a89a6-f65c-4eef-974c-725797b68c88,2024-09-17,,0.0,2024,9,17,1,38,3,20240917
002a89a6-f65c-4eef-974c-725797b68c88,2024-09-18,0.0,0.0,2024,9,18,2,38,3,20240918
002a89a6-f65c-4eef-974c-725797b68c88,2024-09-19,,0.0,2024,9,19,3,38,3,20240919
002a89a6-f65c-4eef-974c-725797b68c88,2024-09-20,,0.0,2024,9,20,4,38,3,20240920
002a89a6-f65c-4eef-974c-725797b68c88,2024-09-21,,0.0,2024,9,21,5,38,3,20240921
002a89a6-f65c-4eef-974c-725797b68c88,2024-09-22,,0.0,2024,9,22,6,38,3,20240922
002a89a6-f65c-4eef-974c-725797b68c88,2024-09-23,,0.0,2024,9,23,0,39,3,20240923
002a89a6-f65c-4eef-974c-725797b68c88,2024-09-24,,0.0,2024,9,24,1,39,3,20240924
002a89a6-f65c-4eef-974c-725797b68c88,2024-09-25,,0.0,2024,9,25,2,39,3,20240925
002a89a6-f65c-4eef-974c-725797b68c88,2024-09-26,,0.0,2024,9,26,3,39,3,20240926
002a89a6-f65c-4eef-974c-725797b68c88,2024-09-27,,0.0,2024,9,27,4,39,3,20240927
002a89a6-f65c-4eef-974c-725797b68c88,2024-09-28,,0.0,2024,9,28,5,39,3,20240928
002a89a6-f65c-4eef-974c-725797b68c88,2024-09-29,,0.0,2024,9,29,6,39,3,20240929
002a89a6-f65c-4eef-974c-725797b68c88,2024-09-30,,0.0,2024,9,30,0,40,3,20240930
002a89a6-f65c-4eef-974c-725797b68c88,2024-10-01,,0.0,2024,10,1,1,40,4,20241001
002a89a6-f65c-4eef-974c-725797b68c88,2024-10-02,,0.0,2024,10,2,2,40,4,20241002
002a89a6-f65c-4eef-974c-725797b68c88,2024-10-03,,0.0,2024,10,3,3,40,4,20241003
002a89a6-f65c-4eef-974c-725797b68c88,2024-10-04,,0.0,2024,10,4,4,40,4,20241004
002a89a6-f65c-4eef-974c-725797b68c88,2024-10-05,,0.0,2024,10,5,5,40,4,20241005
002a89a6-f65c-4eef-974c-725797b68c88,2024-10-06,,0.0,2024,10,6,6,40,4,20241006
002a89a6-f65c-4eef-974c-725797b68c88,2024-10-07,,0.0,2024,10,7,0,41,4,20241007
002a89a6-f65c-4eef-974c-725797b68c88,2024-10-08,,0.0,2024,10,8,1,41,4,20241008
002a89a6-f65c-4eef-974c-725797b68c88,2024-10-09,,0.0,2024,10,9,2,41,4,20241009
002a89a6-f65c-4eef-974c-725797b68c88,2024-10-10,,0.0,2024,10,10,3,41,4,20241010
002a89a6-f65c-4eef-974c-725797b68c88,2024-10-11,,0.0,2024,10,11,4,41,4,20241011
002a89a6-f65c-4eef-974c-725797b68c88,2024-10-12,,0.0,2024,10,12,5,41,4,20241012
002a89a6-f65c-4eef-974c-725797b68c88,2024-10-13,,0.0,2024,10,13,6,41,4,20241013
002a89a6-f65c-4eef-974c-725797b68c88,2024-10-14,,0.0,2024,10,14,0,42,4,20241014
002a89a6-f65c-4eef-974c-725797b68c88,2024-10-15,,0.0,2024,10,15,1,42,4,20241015
002a89a6-f65c-4eef-974c-725797b68c88,2024-10-16,,0.0,2024,10,16,2,42,4,20241016
002a89a6-f65c-4eef-974c-725797b68c88,2024-10-17,,0.0,2024,10,17,3,42,4,20241017
002a89a6-f65c-4eef-974c-725797b68c88,2024-10-18,,0.0,2024,10,18,4,42,4,20241018
002a89a6-f65c-4eef-974c-725797b68c88,2024-10-19,,0.0,2024,10,19,5,42,4,20241019
002a89a6-f65c-4eef-974c-725797b68c88,2024-10-20,,0.0,2024,10,20,6,42,4,20241020
002a89a6-f65c-4eef-974c-725797b68c88,2024-10-21,,0.0,2024,10,21,0,43,4,20241021
002a89a6-f65c-4eef-974c-725797b68c88,2024-10-22,,0.0,2024,10,22,1,43,4,20241022
002c0b86-e752-4607-9043-b21fc5ac91ce,2023-12-18,,,2023,12,18,0,51,4,20231218
002c0b86-e752-4607-9043-b21fc5ac91ce,2023-12-19,,,2023,12,19,1,51,4,20231219
002c0b86-e752-4607-9043-b21fc5ac91ce,2023-12-20,,,2023,12,20,2,51,4,20231220
002c0b86-e752-4607-9043-b21fc5ac91ce,2023-12-21,,,2023,12,21,3,51,4,20231221
002c0b86-e752-4607-9043-b21fc5ac91ce,2023-12-22,,,2023,12,22,4,51,4,20231222
002c0b86-e752-4607-9043-b21fc5ac91ce,2023-12-23,,,2023,12,23,5,51,4,20231223
002c0b86-e752-4607-9043-b21fc5ac91ce,2023-12-24,,,2023,12,24,6,51,4,20231224
002c0b86-e752-4607-9043-b21fc5ac91ce,2023-12-25,,,2023,12,25,0,52,4,20231225
002c0b86-e752-4607-9043-b21fc5ac91ce,2023-12-26,,,2023,12,26,1,52,4,20231226
002c0b86-e752-4607-9043-b21fc5ac91ce,2023-12-27,,,2023,12,27,2,52,4,20231227
002c0b86-e752-4607-9043-b21fc5ac91ce,2023-12-28,,,2023,12,28,3,52,4,20231228
002c0b86-e752-4607-9043-b21fc5ac91ce,2023-12-29,,,2023,12,29,4,52,4,20231229
